"Day","UTM campaign","UTM term","UTM content","Landing page URL","Online store visitors","Sessions that completed checkout","Sessions that reached checkout","Sessions with cart additions","Average session duration","Pageviews"
"2025-10-28","BOF | DPA","VC & ATC_14 Days - IG","DPA","https://vibewithmoi.in/products/dahlia-gold-diamond-blue-sapphire-and-green-tourmaline-ear-studs?variant=40545157972031&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnqSZ56ckBp1IdzWRuwAJzARdBFlPD1fOOqD0ygttXnNxLoBMmfNrI1qXyNp85Oo7DVg7t_aem_xBsHiOueUc33sMBbaedf_A&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - TRLi - KHB 25 - FEED DABA","KHB 25 I FEED DABA","https://vibewithmoi.in/products/isla-tassel-necklace-with-adventurine-plaque-polki-emerald-and-pearl-tassel?variant=42423862788159&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=KHB+25+I+FEED+DABA&utm_term=T1+-+TRLi+-+KHB+25+-+FEED+DABA&placement=Instagram_Feed&utm_id=120234722773480313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaso1_1WvokBp4D_JBSsfoI4_J8aD5hNwb1GHUHdz1inlxgzNsQ4_A2S2bebY3Bf7ljYhuO__aem_-o8k-zUMfP32zxqmR2B07A&campaign_id=120233509173440313&ad_id=120234722816510313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_60 Days - FB","DPA","https://vibewithmoi.in/products/virtue-gold-and-diamond-bracelet?variant=41284405067839&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507177670312_v2_s10_e7291&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnqSZ9k0kBHn7HhR4jVH6vIVEoS5yGnSGL3y_rb6FiES6aLt40DncyaMfdmc3zyk5Nx0rZ_aem_fHCRY-pGfvaBbEZAfJDYlw&campaign_id=23856507113650312&ad_id=23856527722120312",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/bridget-gold-and-diamond-ring?variant=39415433494591&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkkkBp0CgXi1TmSg5uTf7iLUBczmTUxYgfMmQhnV-NDljrhD5nBb617lM_ejfS68c_aem_dHezGyDO8kz6mTOFFYfyfg&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/ariana-gold-diamond-morganite-and-white-topaz-ear-studs?variant=40773490278463&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkkkBp0yc976wLmi2tyoFk97zl7602CsncnZ7TEQGTGpF41c8WfUP9FfMGEbiJnNu_aem_oxGHTwMKm66V03ksb25_mQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,62,7
"2025-10-28","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 02","https://vibewithmoi.in/products/aurora-gold-diamond-tigers-eye-pendant-necklace?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+02&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s11_e7274&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiVAKAkBpwRuBv3gu69HmjRZ0JKgXT10azISenz-vjYAokbplmpjWzTed6je3M0I1ECH_aem_GDyyG-L3wF9xtdYk7UD9Tw&campaign_id=120209632156470313&ad_id=120231789673250313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/arya-cobalt-blue-brooch-and-necklace-gold-gemstone-jewelry?variant=42432410681407&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s10_e7291&fbclid=IwYW9leANtDbJleHRuA2FlbQEwAGFkaWQBqyeaOWXOqQEeS6YxFDcackqDbTaAvVP_57pJstzQDSIDveHQNy1pdWduQ9C3xqU9m8kix-M_aem_TdmTg3MwMCmk_77gmb0I_w&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,0,2
"2025-10-28","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/revival-multi-gemstone-necklace?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Others&utm_id=120231789112330313_v2_s09_e7341&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBp5fz5acoNjyqJ7SwZIimpe3yu2awMMhAISpmOBkBVBuNNAGhQR454aadyNZn_aem_B7nWbrUvaFa5rSTiX0tV1A&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,0,1
"2025-10-28",,,,"https://vibewithmoi.in/products/revival-multi-gemstone-necklace",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/eden-tanzanite-gold-and-diamond-ring?variant=40174788804671&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp89pAXayDeQVJaTn-_kAVoeAo9D1n7CGfN7NHHypAJ_Rf9Zt1s0fEq0keJ-e_aem_0iPtxVab-MrcnUP_w01img&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,37,3
"2025-10-28","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/venice-gold-morganite-diamond-ring?variant=39807323897919&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s11_e7274&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsa9sUkBp0pueLdJvZSEhD6ToAjb5MnM3jDlPkGQhyxc_IPL_NKlyzAftpa9Qobr36Rj_aem_uAEyz4SDYNafq7V_iqDY9A&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/felix-gold-diamond-rubies-sapphires-amethyst-and-garnet-bar-earrings?variant=41140020838463&utm_source=facebook&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s11_e7274&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-28","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBpyJ221XVOgFPuYoZwQdSygEQZTmhMLJTbkD9MOp_MlEtjQb1n9_8Rv4KARDQ_aem_s8-avORPJY2IoxBQINL-1g&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_1 Day - FB","DPA","https://vibewithmoi.in/products/leena-bracelet-with-uncut-diamonds-rubies-rose-cut-diamond-and-cultured-pearls?variant=42424056709183&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_1+Day+-+FB&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnk0Pn8rkBHiI2X7Z6DHl-k_ejXU7qLL3JDVd2ektqKPkBtkKt7-wRpSotJQAJlGITfhIt_aem_LhsCOtSrmILKBW8ckozuhg&campaign_id=23856507113650312&ad_id=120208891502090313&utm_id=120208891502070313_v2_s07_e7244",1,0,0,0,78,3
"2025-10-28","TOF | AND","TOF | Bangalore | TRLa","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-ring?variant=41284367450175&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Bangalore+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916750250313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZEH_EkBp2YWv1VjTy0y6ABFeAhPT7Iagn4Pz7vAIcQYF3qPBvQ9DlN0NGvD1hQSkob3_aem_mB9-g4JRwF5Zrq7Z0_uSCw&campaign_id=120230914825700313&ad_id=120230916750240313",1,0,0,0,0,1
"2025-10-28","TOF | AND","TOF | Bangalore | TRLa","DABA – ALL","https://vibewithmoi.in/products/kiraz-gold-silver-diamond-golden-rutile-and-ruby-drop-earrings?variant=40773743542335&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Bangalore+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916750250313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZEH_EkBp7GdvN-wU640Yn5nT9wquFf9QP6WizlwmUCSNIHG61VxVFDXJ5yH2mtTwzvU_aem_Q0-_qYZLik8pIwIy3sjx4Q&campaign_id=120230914825700313&ad_id=120230916750240313",1,0,0,0,140,7
"2025-10-28","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-pendant?variant=41284364107839&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&utm_id=120231853434480313_v2_s18_e314&brid=Sb1HxhbfQ_nVGkxvtPElpw&campaign_id=120204934414040313&ad_id=120231853434470313",1,0,0,0,0,2
"2025-10-28","TOF | New Arrivals","T1 - TRLi - FEED SV","Green Room I FEED SV 02","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+FEED+SV+02&utm_term=T1+-+TRLi+-+FEED+SV&placement=Instagram_Feed&utm_id=120233512711330313_v2_s08_e7286&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotpCCCckBpwIGZKkROUtRRAqebnkGrdbiXp-EXQe-OQowriSfXXwxHaCfdNA8hGN4Nb8t_aem_qRTe8LIqtqaErRkzQiwfYw&campaign_id=120233509173440313&ad_id=120233518706010313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_14 Days - IG","DPA","https://vibewithmoi.in/products/ira-diamond-and-pearl-earrings?variant=39668305133631&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s08_e7286&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnqSZ56ckBp3M4L0qTHgpM1crQC6eD2RwYnfrE3gYXiS-rp-yKkuMGMH61orM0zse_1sce_aem_nFhNYNRxkCm7foH3FLC2jw&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/phoebe-gold-diamond-and-blue-sapphire-pendant-necklace?variant=40413244850239&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBpxqK0WwtVMKthn7Jlt_QYRZvoHCaOUKQD0oKH_M3P2wLq5YILnLpqBHpjGWz_aem_gF_JqXqQw629qSVn2SpoIA&campaign_id=120204934414040313&ad_id=120231904201740313#MainContent",1,0,0,0,34,2
"2025-10-28","TOF | New Arrivals","T1 - INT JWLi - KHB 25 - FEED DABA","KHB 25 I FEED DABA","https://vibewithmoi.in/products/arya-scarlette-brooch-and-pendant-necklace-with-rose-cut-diamonds-emeralds-rubies-citrines-and-pearls?variant=42432294191167&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=KHB+25+I+FEED+DABA&utm_term=T1+-+INT+JWLi+-+KHB+25+-+FEED+DABA&placement=Instagram_Feed&utm_id=120234587286180313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasouKzalykBp1_NbpXZBrOzvq6eJUfIuLNo04JyFQ0B-_kaq9bMGBZlh84TRziIdLSuZS3k_aem_rfdBOdU6FI7p1u4APDsg-g&campaign_id=120233509173440313&ad_id=120234587286170313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_60 Days - IGi","DPA","https://vibewithmoi.in/products/alex-gold-diamond-and-sapphire-hoop-earrings?variant=40329895149631&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330040313_v2_s09&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnk0gNp5kBp2WtNe8uPnOz9F5By_bCvfePs1w1_4eZOk6EusfJm8GmMpcHj9K7I5kbLwSF_aem_Pu8A6cljFQqPEJY4tsyB8A&campaign_id=120224750628680313&ad_id=120224751330060313",1,0,0,0,0,1
"2025-10-28","TOF | 80k","T1 - LUXEi","80k DABA","https://vibewithmoi.in/products/thea-gold-silver-diamond-emerald-and-blue-enamel-ring?variant=40755177848895&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+80k&utm_content=80k+DABA&utm_term=T1+-+LUXEi&placement=Instagram_Feed&utm_id=120231911410550313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSVjFQHkBp41HgECaLVm06kJBiL6phBC9XiLlKKm3OQ-cxa9SBWFvDkZKW6Hg_1wtjW2U_aem_hA4dQ66IVdjr8uT9lkx85A&campaign_id=120214656592760313&ad_id=120231911410540313",1,0,0,0,37,3
"2025-10-28","TOF | AND","TOF | Delhi | TRLa","DABA – ALL","https://vibewithmoi.in/products/michelle-gold-and-diamond-ring?variant=39431752974399&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Delhi+%7C+TRLa&placement=Instagram_Feed&utm_id=120230914825710313_v2_s05_e7409&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsbDy8kBpzc8xKZQafeocWcgw6ngvmw9VuJhwxEzRf733gKZcliD-DOQgjB10TJdIgRj_aem_nhKterdJQgsD-q7z1_P1AA&campaign_id=120230914825700313&ad_id=120230914825800313#MainContent",1,0,0,0,0,1
"2025-10-28","TOF | Story/Reel","T1 | TRL | IGi | RL","Emir Earrings | RL","https://vibewithmoi.in/products/emir-gold-silver-diamond-green-enamel-and-pearl-chandelier-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Emir+Earrings+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSKOOackBp622BHvknc7oBJItdot0R8M6OiIzVWopKZL-T5gaflprLFHfO53y831A2nNI_aem_x0zd6188OpraaYZT-ZkFFQ&campaign_id=120213378493220313&ad_id=120231908221040313",1,0,0,0,0,1
"2025-10-28","TOF | AND","TOF | Bangalore | TRLa","DABA – ALL","https://vibewithmoi.in/products/phoebe-gold-diamond-and-blue-sapphire-pendant-necklace?variant=40413244850239&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Bangalore+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916750250313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZEH_EkBp2kkGf5igo9YCQYZUUbM2zJtQDXW-8YBHr7t-VUcpaGoPbSKjvdfLFce8kOn_aem_r6AnBS-M96aEsOjMiVnVaA&campaign_id=120230914825700313&ad_id=120230916750240313",1,0,0,0,0,2
"2025-10-28","TOF | Chennai Store","LUXEi - IG","Revival Necklace | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Revival+Necklace+%7C+SV&utm_term=LUXEi+-+IG&placement=Instagram_Feed&utm_id=120228277184350313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWxP_LtkBp8q63OMNUbQZOR_3_0QDY2TlZn3ZnUOpDo2TqyI-HJAS-PIT2SOPJ68nYLzk_aem_mB-qdvZclfk2WXw1bvDG9g&campaign_id=120228277184340313&ad_id=120231987521710313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/naomi-gold-diamond-tourmaline-and-pearl-necklace?variant=41284395892799&utm_source=facebook&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s07_e7244&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7UbK3kBp-u59EQr0PPyTxrCH03CTl4QDZk7wgggDNyxpZvd-n2YZxIVRO2CA2eQaaAv_aem_jrTTFyv_CWzTlvfEpPCNWA&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - INT JWLi - FEED DABA","Green Room I FEED DABA COL","https://vibewithmoi.in/products/clara-necklace-with-green-amethyst-sapphire-and-tsavorite-tawiz-units?variant=41985683882047&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+FEED+DABA+COL&utm_term=T1+-+INT+JWLi+-+FEED+DABA&placement=Instagram_Feed&utm_id=120233627322500313_v2_s08_e7286&fbclid=PAZXh0bgNhZW0BMABhZGlkAasouKjQzrkBpw6NOVF-sP2v8o_sPETfx9MRyclO4iyxRFP8o-NRSEBL0a10Y1IJdDFREJf8_aem_oIA6QPs3gTVPJmIgWsaImw&campaign_id=120233509173440313&ad_id=120234581994090313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_1 Day - FB","DPA","https://vibewithmoi.in/products/zaha-blue-sapphire-and-diamond-ring?variant=32852581351487&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_1+Day+-+FB&placement=Facebook_Mobile_Reels&fbclid=IwZXh0bgNhZW0BMABhZGlkAasVTFI9MskBHvMlrHmhJNDDmuQexl7XVvZGhCmDdjyCKZBRkenIy-qFkFUO60wJvbbkWgPa_aem_0JJQ6Ix_UXqnfkufhoWeew&campaign_id=23856507113650312&ad_id=120208891502090313&utm_id=120208891502070313_v2_s07",1,0,0,0,0,2
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/eden-tanzanite-gold-and-diamond-ring?variant=40174788804671&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp_tVsXexmNxt_X2qademqjhT5hVdGGGCmyQ67dhe6GEM2JY5bczHytWjkftq_aem_7cfo4cFkywKwzlcHpUxDYg&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,2
"2025-10-28","t1-pmax-bracelets-22976580870",,"Gold Diamond and Sapphires Bracelet - Iris Bracelet by Moi","https://vibewithmoi.in/products/iris-gold-diamond-and-sapphires-bracelet?variant=40433588142143&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_campaign=sag_organic&utm_content=Gold+Diamond+and+Sapphires+Bracelet+-+Iris+Bracelet+by+Moi&utm_source=google&utm_medium=cpc&utm_campaign=t1-pmax-bracelets-22976580870&gad_source=1&gad_campaignid=22982864339&gclid=CjwKCAjw04HIBhB8EiwA8jGNbc6DXuVZApjgAo-hEXwV0IUSaG-MVSq6xE2pezaVfzRl7g_sMl1t3RoC1jcQAvD_BwE",1,0,0,0,195,7
"2025-10-28",,,,"https://vibewithmoi.in/collections/cuffs-and-bangles",1,0,0,0,945,10
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/amalfi-gold-diamond-tanzanite-and-blue-topaz-cocktail-ring?variant=40729419481151&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBpzT9WOeU6vbzu0-iBoYvVvvB3Tf-eh3DiAA1Site8xS3EqNgsaVjP3LVN4HC_aem_FypAgXshz2jby_i-32BdlQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,787,27
"2025-10-28","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/myra-gold-silver-and-uncut-diamond-mini-hoop-earrings?variant=40444534161471&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7UbK3kBp9i9OgF34VyKv_KuUOBfjfHvPyAa_DGHDhln9999ht3U30LQa9_9kHSoz6mz_aem_Dptlf2cn0YEeQStU8LLiiQ&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,176,7
"2025-10-28","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/carmen-gold-diamond-and-ruby-ring?variant=39538606473279&utm_source=facebook&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_14%20Days%20-%20IG&placement=Instagram_Feed&utm_id=23856507181190312_v2_s18_e314&fbclid=PAYW9leANtp2RleHRuA2FlbQEwAGFkaWQBqyepJnnpyQGnq5KmeDxv_muf1S3FKbPnCVojXxCatpv6b9wZrULNJDCmqrbWGkoJOX8XBjQ_aem_WdwVzrQWuVpLywpMKdwn8A&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-10-28","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/ira-diamond-and-pearl-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBp7B5o9QKnNKwP3GlZSt9vJ9sHtkkJwYOL8TZ5PStvIumcg9l7G_LSqVaZ23-_aem_YLDucrVS5Lw_nVKire2icw&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,0,1
"2025-10-28","TOF | Chennai Store","COM - TRLi - IG","Emily South Sea Pearl Necklace | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Emily+South+Sea+Pearl+Necklace+%7C+SV&utm_term=COM+-+TRLi+-+IG&placement=Instagram_Reels&utm_id=120228408055430313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWu20BXkBp_W3fyWPlLQ3PCadC2ZI3eXf5AC2JcI0IO4SrW-CAM1Gd0xlddKgYu01gCFa_aem_dD8y1WuHCZxfLXAVGtwMwA&campaign_id=120228277184340313&ad_id=120231986844610313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_60 Days - IGi","DPA","https://vibewithmoi.in/products/shae-gold-diamond-and-pearl-necklace?variant=39999381897279&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330040313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnk0gNp5kBpyye0fsZ7LJ4VMxCDgAvUoPm1HMkYK4tNCSk8feLVqG_8EDtDWw3aEyuW-VB_aem_42q8pTDJuregD0pmXrdCnQ&campaign_id=120224750628680313&ad_id=120224751330060313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/marrakesh-gold-silver-diamond-emerald-and-blue-enamel-ear-tops?variant=40448982679615&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdspCkkkBp_E-G3-lAfFd9GQSHcnC-xcqR8ITJhHogs6TXWMvxgTENcQMMbPIzsa2Mvz8_aem_YUviXg1eINSSup5rIG270Q&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,38,2
"2025-10-28","BOF | DPA","VC & ATC_180 Days - FBi","DPA","https://vibewithmoi.in/products/amelia-gold-and-diamond-mini-hoop-earrings?variant=40448941719615&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+FBi&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnqbLGDQkBHieI3pTOzSPHyOHkqakmKZI0jU6NpurPqc35rC3DzyJXfO55D2E6f0Jg9VQw_aem_zJrFuyS52QwC6WVoOaSueg&campaign_id=120224750628680313&ad_id=120224913158110313&utm_id=120224913158120313_v2_s17_e314",1,0,0,0,13,2
